"ResponseId","POINT_X","POINT_Y","ZIPCODE","AGE","GENDER","EDUCATION","HHINCOME","EMPLOYED","EMPLOYED_STUDENT","EMPLOYED_RETIRED","RACE","RACE_NATIVE","RACE_ASIAN","RACE_BLACK","RACE_MIDEAST","RACE_PACIFIC","RACE_WHITE","RACE_OTHER","RACE_HISPANIC","POLITICS","CONSERVATIVE","YEARS","PROPERTY","OWNERSHIP","PRIORITIZE_ENVIRON","RANK_ENVIRON","PRIORITY_ENVIRON","PRIORITY_ECONOMY","PRIORITY_INFRAST","PRIORITY_SOCSERV","PRIORITY_ACSNAT","PRIORITY_TRASH","PRIORITY_AIRQTY","PRIORITY_WTRQTY","PRIORITY_JOBINC","PRIORITY_WAGINC","PRIORITY_CSTLIV","PRIORITY_JOBDIV","PRIORITY_PEDCYC","PRIORITY_RODBRG","PRIORITY_UTILTY","PRIORITY_FLDPRT","PRIORITY_ACSEDU","PRIORITY_ACSHLT","PRIORITY_HOUSNG","PRIORITY_PUBTRN","NRELATEDNESS","NR_IMPPRT","NR_CONNCT","NR_SPIRIT","NR_NOTICE","NR_VACSPT","NR_AFFECT","PIDENTITY","PIDENTITY_IDENTY","PIDENTITY_SPCIAL","PIDENTITY_ATTCHD","SOLASTALGIA","SOLASTALGIA_BELONG","SOLASTALGIA_LOSSES","SOLASTALGIA_ASHAMD","SOLASTALGIA_DISAPR","SOLASTALGIA_UQLOSS","SOLASTALGIA_PEACEQ","SOLASTALGIA_DEGRAD","SOLASTALGIA_LFSTYL","SOLASTALGIA_FLEAVE","HOPEPATH_SELFEFF","HOPEPATH_RESPEFF","HOPEPATH_WAYFIX","HOPEPATH_KNOWLG","HOPEPATH_CANFIX","HOPEPATH_RESOLV","HOPEPATH_ENOUGH","SWELLBEING","MHI","MHI_SCORE","MHI_ANXIETY","MHI_DEPRESN","MHI_A1","MHI_A2","MHI_D1","MHI_D2","MHI_D3","LIFESATISFACTION","ECOANXIETY_SCORE","ECOANXIETY_CAT","ECOANXIETY_1","ECOANXIETY_2","ECOANXIETY_3","ECOANXIETY_4","ECOANXIETY_5","ECOANXIETY_6","ECOANXIETY_7","JUSTICE","JUSTICE_DIST","JUSTICE_PRO","JUSTICE_REC","JUSTICE_AGN","ATTITUDE_BAYLNK","ATTITUDE_BAYIMP","ATTITUDE_BIODIV","ATTITUDE_OPPSAT","ATTITUDE_SAFOUT","ATTITUDE_OUTWEL","ATTITUDE_SWMSAF","ATTITUDE_CHNGFW","ATTITUDE_CHNGRN","ATTITUDE_CHNGTP","ATTITUDE_CHNGHS","ATTITUDE_CCTHRT","GROUP_INVOLVEMENT","GROUP_ARTCLT","GROUP_ENVPRT","GROUP_HOANBH","GROUP_POLTCL","GROUP_SPIRIT","GROUP_CHLPAR","GROUP_SPORTS","ACTIVE_COUNT","PASSIVE_COUNT","ATTRACT_COUNT","ACTIVE_AVG","PASSIVE_AVG","ATTRACT_AVG","ACTIVITY_CMPHIK","ACTIVITY_PADBOT","ACTIVITY_SWIMDV","ACTIVITY_BWATCH","ACTIVITY_GARDEN","ACTIVITY_FISHNG","ACTIVITY_EXRCSO","ACTIVITY_RELAXO","ACTIVITY_PICNIC","ACTIVITY_PLYGND","ACTIVITY_ZOOAQU","ACTIVITY_LSNPRK","ACTIVITY_HSTSIT","ACTIVITY_BEACH","ACTIVITY_PIER","BEHAVIOR_FERTLZ","BEHAVIOR_WATER","BEHAVIOR_CLPPNG","BEHAVIOR_GRNINF","BEHAVIOR_NODRIV","BEHAVIOR_RECYCL","BEHAVIOR_PLNTFF","BEHAVIOR_RESTOR","BEHAVIOR_FERTLZweight","FERTLZ_SEASON_N","FERTLZ_SPRING","FERTLZ_SUMMER","FERTLZ_FALL","FERTLZ_WINTER","NORM_FERTLZ","NORM_WATER","NORM_CLPPNG","NORM_GRNINF","NORM_NODRIV","NORM_RECYCL","NORM_PLNTFF","NORM_RESTOR","FISH_LOCATN_N","FISH_LOC_SHORE","FISH_LOC_PIER","FISH_LOC_WATER","FISH_REASON_N","FISH_RSN_SPORT","FISH_RSN_RELAX","FISH_RSN_FOOD","FISH_RSN_SELL","FISH_RSN_WATCH","FISH_RSN_SOCIAL","KNOWLEDGE_WQTRND","KNOWLEDGE_NUTRNT","KNOWLEDGE_SOURCE","KNOWLEDGE_FRTSSN","KNOWLEDGE_SGLOSS","KNOWLEDGE_WQTRND_C","KNOWLEDGE_NUTRNT_C","KNOWLEDGE_SOURCE_C","KNOWLEDGE_FRTSSN_C","KNOWLEDGE_SGLOSS_C","KNOWLEDGE_POINTS","KNOWLEDGE_SCORE","KNOWLEDGE_SCORE_Pct","INFOSOURCES_N","INFO_TV","INFO_RADIO","INFO_PERIOD","INFO_SOCIAL","INFO_MAILE","INFO_GOV","INFO_NGO","INFO_PUBLIC","INFO_WORD","INFO_OWN","REFERRAL","AUDIENCE"
"R_6u7tZaTzZuzrzzP",NA,NA,33566,"25 - 34","Female","High school diploma or GED","Less than $25,000","Unemployed",0,0,"White",0,0,0,0,0,1,0,0,"Neutral",0,"1 - 4 years","Single-family home","Rent",0,"Bottom",3,3.25,3,3.5,3,3,3,3,3,3,4,3,3,3,3,3,4,4,3,3,2.5,2,3,3,3,2,2,1.66666666666667,1,2,2,2.57142857142857,2,2,3,3,2,3,3,2,1,1,2,1,1,2,1,2,2.5,2.2,11,5,6,1,4,4,1,1,4,7,"Mild",1,1,1,1,1,1,1,3,2,4,3,2,4,2,2,3,2,2,1,2,2,2,2,2,0,0,0,0,0,0,0,0,5,3,6,1.33333333333333,1.33333333333333,1.33333333333333,1,2,2,1,0,2,2,1,1,1,1,2,2,1,1,1,0,0,0,1,1,1,1,"2",2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1,0,0,0,0,"Declined","Phosphorus","Wastewater","Winter (December - February)","Nutrient pollution",4,3,6,4,3,0.5,0.15,3,2,1,0,0,1,0,0,0,0,0,0,"Panel","Public"
"R_6uH2NkBe019M2Yh",831409.738543,1186112.45574,33825,"45 - 54","Male","High school diploma or GED","$50,000 - $74,999","Full-time",0,0,"White",0,0,0,0,0,1,0,0,"Slightly liberal",-1,"1 - 4 years","Mobile home","Rent",0,"Middle",3,3.25,2.5,3.5,3,3,4,2,3,4,3,3,2,2,3,3,3,4,3,4,3.5,4,4,4,3,2,4,1.33333333333333,2,2,0,2.42857142857143,3,3,2,4,1,2,2,3,3,1,0.5,1,1,1,2,0,3.16666666666667,3.4,17,6,11,3,3,4,3,4,2,12,"Moderate",2,1,1,1,3,3,1,1.33333333333333,1,1,2,2,3,4,3,3,2,4,3,4,3,4,2,4,0.285714285714286,1,1,0,0,0,0,0,5,2,5,2.16666666666667,2.66666666666667,1.66666666666667,2,2,3,4,0,2,4,4,0,0,2,2,2,2,2,NA,NA,NA,NA,4,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-1,-1,-1,2,0,1,1,4,1,1,1,0,0,1,"Remained about the same","Phosphorus","Wastewater","Spring (March - May)","Increased ocean temperature,Microplastics,Nutrient pollution",9,3,8,2,6,0.5,0.3,6,6,1,1,1,1,0,0,0,1,0,0,"Panel","Public"
"R_6uIEjBZgtve4UyJ",NA,NA,33755,"35 - 44","Non-binary","Associate degree","$100,000 or more","Full-time",0,0,"White",0,0,0,0,0,1,0,0,"Neutral",0,"20 years or more","Single-family home","Own",1,"Top",3,2.75,1.75,2.75,3,3,2,4,3,3,3,2,1,2,2,2,4,4,2,1,3.33333333333333,3,3,3,4,4,3,2.66666666666667,2,3,3,2,2,3,0,2,2,2,3,2,2,2,2,2,2,2,2,2,2.16666666666667,2.2,11,4,7,2,2,2,2,3,2,8,"Mild",1,1,2,1,1,1,1,2.33333333333333,3,2,2,1,2,2,3,2,1,4,0,2,2,3,2,2,0,0,0,0,0,0,0,0,3,3,4,0.833333333333333,2.33333333333333,1,1,0,1,3,0,0,3,2,2,0,0,2,2,1,1,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,2,2,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Remained about the same","Silica","Industrial discharges into the bay","Summer (June - September)","Boat propeller blades,Microplastics,Nutrient pollution",8,5,5,5,7,1.5,0.85,17,7,1,1,1,1,0,0,0,0,1,1,"Panel","Public"
"R_6UjVT6niLnw1qKJ",NA,NA,34689,"45 - 54","Male","High school diploma or GED","Less than $25,000","Part-time",0,0,"Hispanic",0,0,0,0,0,0,0,1,"Neutral",0,"1 - 4 years","Mobile home","Other",0,"Middle",2,1,1.25,2.25,3,2,2,1,2,1,0,1,1,2,1,1,3,3,1,2,2.83333333333333,3,3,3,3,2,3,3.66666666666667,4,4,3,1.85714285714286,3,3,1,2,2,2,1,2,2,1.5,3,1,2,4,3,2,2.66666666666667,3,15,6,9,4,2,3,3,3,1,5,"Mild",0,1,1,1,1,1,0,2.33333333333333,2,2,3,2,3,3,1,3,1,2,3,1,0,1,1,1,0.142857142857143,0,0,0,0,1,0,0,6,3,6,3,3.66666666666667,2,4,2,2,4,3,3,4,4,3,2,1,2,1,3,3,NA,NA,NA,NA,4,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,3,1,1,1,3,0,1,1,0,0,1,"Declined","Nitrogen","Industrial discharges into the bay","Summer (June - September)","Nutrient pollution",5,4,6,6,3,2.5,1.15,23,1,1,0,0,0,0,0,0,0,0,0,"Panel","Public"
"R_6uqhnF9FfGANTHN",444737.861215,1246223.8889,33705,"35 - 44","Female","High school diploma or GED","$50,000 - $74,999","Full-time",0,0,"White",0,0,0,0,0,1,0,0,"Neutral",0,"10 - 19 years","Single-family home","Own",0,"Bottom",3,3.75,3,3.5,3,3,3,3,4,4,4,3,4,2,4,2,3,4,4,3,3.16666666666667,4,4,2,3,4,2,4,4,4,4,3,2,2,2,4,4,4,3,2,4,3.5,4,3,4,4,4,4,2.83333333333333,2.6,13,3,10,1,2,3,3,4,4,6,"Mild",1,1,1,1,1,1,0,2,2,1,3,3,2,4,4,1,2,4,4,4,3,4,3,4,0.857142857142857,0,0,1,1,1,2,1,6,3,6,2.83333333333333,3,2.33333333333333,1,1,4,4,3,4,3,3,3,2,2,2,2,3,3,1,4,0,2,4,4,2,2,"2",2,1,1,0,0,0,-1,1,-1,-1,-1,-1,-1,1,0,1,0,3,1,1,0,0,1,0,"Declined","Phosphorus","Stormwater runoff","Spring (March - May)","Increased ocean temperature",10,5,4,4,4,1,0.4,8,2,0,0,0,1,0,1,0,0,0,0,"Panel","Public"
"R_6Uw4lpXFEvUEYw1",NA,NA,33547,"35 - 44","Female","High school diploma or GED","$100,000 or more","Unemployed",0,0,"White",0,0,0,0,0,1,0,0,"Slightly liberal",-1,"5 - 9 years","Single-family home","Rent",1,"Top",4,3.5,2.25,3.25,4,4,4,4,4,4,3,3,3,2,2,2,4,4,3,2,2.5,3,3,0,4,1,4,2,2,2,2,1.85714285714286,0,1,0,4,2,1,4,1,3,1.5,4,1,2,4,2,4,4.33333333333333,4.4,22,8,14,4,4,4,5,5,4,0,"Low",0,0,0,0,0,0,0,3,3,3,3,4,4,4,4,2,3,4,3,1,1,2,0,2,0.714285714285714,1,1,0,1,1,1,0,5,3,6,1.5,2,2,2,2,1,1,3,0,2,3,1,3,2,2,1,3,1,0,1,0,0,2,4,2,2,NA,NA,NA,NA,NA,NA,2,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Declined","Nitrogen","Industrial discharges into the bay","Spring (March - May)","Increased ocean temperature",6,9,5,6,7,1,0.9,18,3,0,0,1,1,0,0,0,0,0,0,"Panel","Public"
"R_6UW9Bcjzjlt3bX6",NA,NA,33596,"25 - 34","Male","High school diploma or GED","Less than $25,000","Unemployed",0,0,"Hispanic",0,0,0,0,0,0,0,1,"Slightly liberal",-1,"20 years or more","Single-family home","Own",0,"Bottom",2.25,3,2.75,3,3,4,1,1,4,2,4,2,4,2,1,4,2,3,3,4,1.66666666666667,1,1,0,3,2,3,4,4,4,4,1.42857142857143,0,1,1,2,1,2,3,0,4,0.5,1.5,1,0,3,1,0,0.833333333333333,1,5,2,3,1,1,1,1,1,0,5,"Mild",1,0,1,1,0,2,0,2.33333333333333,3,2,2,2,2,3,3,1,2,3,2,0,0,3,2,3,0,0,0,0,0,0,0,0,1,1,1,0.166666666666667,0.333333333333333,0.166666666666667,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,4,0,0,NA,NA,NA,NA,NA,NA,2,2,0,0,2,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Remained about the same","Carbon","Vehicle emissions","Summer (June - September)","Microplastics",3,4,7,8,3,1,0.8,16,4,1,1,0,1,0,0,0,0,1,0,"Panel","Public"
"R_6UXUmQ7KMXxJCJL",595335.870307,1463524.28472,33525,"25 - 34","Male","High school diploma or GED","$50,000 - $74,999","Full-time",0,0,"White",0,0,0,0,0,1,0,0,"Slightly conservative",1,"20 years or more","Single-family home","Own",0,"Bottom",1.75,3.25,2.5,2.25,3,1,2,1,4,3,3,3,3,2,2,3,3,2,3,1,2.83333333333333,3,2,3,3,3,3,3.66666666666667,3,4,4,3,3,3,3,4,2,3,3,3,3,2,2.5,2,2,2,2,3,2.16666666666667,2.4,12,5,7,3,2,2,3,2,1,10,"Moderate",1,1,2,1,2,2,1,1.66666666666667,2,2,1,3,4,3,2,1,2,1,2,2,4,3,2,2,0.857142857142857,0,2,1,1,1,0,1,6,3,6,1.83333333333333,2.66666666666667,1.66666666666667,1,2,1,1,3,3,2,4,2,1,1,2,2,1,3,2,3,0,0,1,2,1,0,"About once a month",2,1,0,0,1,-1,-1,2,0,-1,-1,-1,0,3,1,1,1,5,1,1,1,0,1,1,"Declined","Phosphorus","Stormwater runoff","Summer (June - September)","Increased ocean temperature",10,10,10,7,6,2,1.7,34,3,0,0,0,1,0,1,0,0,0,1,"Panel","Public"
"R_6UYQKzG8xc32FkS",NA,NA,33770,"45 - 54","Female","Vocational or Trade School degree","$50,000 - $74,999","Full-time",0,0,"Hispanic",0,0,0,0,0,0,0,1,"Neutral",0,"20 years or more","Townhome or duplex","Own",0,"Bottom",2,3.75,2,3.25,3,1,2,2,3,4,4,4,2,2,2,2,3,3,4,3,1.5,2,2,1,1,1,2,2,2,2,2,1.85714285714286,1,2,1,2,2,2,2,2,2,1,2,2,0,2,2,2,2.5,2.6,13,4,9,3,1,2,4,3,2,7,"Mild",1,1,1,1,1,1,1,2.66666666666667,2,3,3,2,1,3,2,2,2,2,2,2,2,2,2,2,0.285714285714286,1,0,0,0,0,0,1,6,3,6,1.83333333333333,3.66666666666667,3,2,1,1,2,3,2,4,4,3,3,3,3,2,4,3,2,3,1,1,4,4,2,1,"About once a month",1,0,0,1,0,0,0,0,0,-1,0,0,0,1,0,1,0,3,1,1,0,0,0,1,"Improved","Carbon","Industrial discharges into the bay","Summer (June - September)","Boat propeller blades,Increased ocean temperature,Microplastics,Nutrient pollution",8,5,8,8,8,2.5,2,40,3,0,0,0,1,0,1,0,0,0,1,"Panel","Public"
"R_6V2Rc6spbvW1E4I",611673.503868,1339402.33727,33563,"55 - 64","Male","High school diploma or GED","$25,000 - $49,999","Unemployed",0,1,"White",0,0,0,0,0,1,0,0,"Moderately conservative",2,"20 years or more","Apartment","Rent",0,"Middle",1.75,0.5,2,0.75,2,0,2,3,0,0,2,0,2,2,2,2,0,0,1,2,2.66666666666667,3,3,3,3,1,3,4,4,4,4,2.85714285714286,0,2,1,4,4,3,4,2,1,0.5,2,0,1,3,1,1,4.16666666666667,4.4,22,9,13,5,4,4,4,5,3,2,"Low",1,0,0,0,1,0,0,4,4,4,4,4,2,4,3,2,3,4,3,0,1,0,0,4,0,0,0,0,0,0,0,0,6,3,5,1.33333333333333,3.33333333333333,1.33333333333333,1,1,1,2,1,2,3,4,3,0,1,2,1,2,2,NA,NA,NA,NA,3,4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,0,1,0,1,0,1,0,2,1,1,0,0,0,0,"Improved","Nitrogen","Stormwater runoff","Summer (June - September)","Increased ocean temperature,Nutrient pollution",5,4,5,5,5,4.5,2.15,43,2,1,0,0,0,0,0,0,0,0,1,"Panel","Public"
"R_6VAAUpPO8Pwg9Cp",685965.607534,1342170.43089,33801,"45 - 54","Male","High school diploma or GED","Less than $25,000","Unemployed",0,0,"White",0,0,0,0,0,1,0,0,"Moderately liberal",-2,"10 - 19 years","Townhome or duplex","Own",0,"Bottom",3,3.75,3.5,3,2,4,3,3,4,4,4,3,4,4,4,2,0,4,4,4,1.66666666666667,1,2,0,1,4,2,0,0,0,0,1.85714285714286,4,1,4,2,1,3,2,0,0,0,4,0,0,4,1,4,1.83333333333333,2.2,11,2,9,1,1,1,4,4,0,0,"Low",0,0,0,0,0,0,0,4,4,4,4,0,4,0,0,1,0,4,3,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0.166666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,0,0,NA,NA,NA,NA,NA,NA,-2,-1,-2,-2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Remained about the same","Phosphorus","Industrial discharges into the bay","Summer (June - September)","Nutrient pollution",8,7,8,9,9,1.5,1.35,27,1,1,0,0,0,0,0,0,0,0,0,"Panel","Public"
"R_6VgqVxY8I8y6FQZ",NA,NA,33772,"65 or older","Male","Bachelor's degree","Less than $25,000","Unemployed",0,1,"White",0,0,0,0,0,1,0,0,"Moderately liberal",-2,"5 - 9 years","Condominium","Own",1,"Top",3,0.75,2.5,1.25,3,3,3,3,0,0,3,0,2,3,3,2,0,3,2,0,3,3,3,4,3,2,3,1.66666666666667,2,2,1,2.57142857142857,1,4,1,3,2,3,3,2,1,2,2.5,2,2,2,2,3,4.16666666666667,4.4,22,9,13,5,4,4,4,5,3,0,"Low",0,0,0,0,0,0,0,2.33333333333333,3,1,3,1,4,0,3,2,2,4,3,1,2,2,1,3,0.142857142857143,0,0,1,0,0,0,0,5,3,6,2,3.33333333333333,1.33333333333333,3,0,1,4,3,1,3,4,3,1,1,2,2,1,1,0,2,0,0,1,4,3,2,NA,NA,NA,NA,NA,NA,0,-2,0,0,-2,-1,-1,0,1,1,0,0,1,0,1,0,0,0,0,"Declined","Silica","Industrial discharges into the bay","Spring (March - May)","Microplastics",7,6,7,5,8,0,0,0,4,1,0,0,0,1,0,1,0,0,1,"Panel","Public"
"R_6wpqafF0qHBw2g9",417086.425243,1272150.39587,33781,"55 - 64","Female","Bachelor's degree","$25,000 - $49,999","Unemployed",0,1,"White",0,0,0,0,0,1,0,0,"Moderately liberal",-2,"20 years or more","Single-family home","Own",0,"Bottom",3.25,3.25,3.75,4,1,4,4,4,4,4,4,1,3,4,4,4,4,4,4,4,2.33333333333333,2,2,2,4,0,4,1,0,2,1,2,2,0,0,4,4,0,4,2,4,1.5,1,0,3,0,2,2,3.66666666666667,3.4,17,5,12,4,1,2,5,5,5,7,"Mild",1,1,1,1,1,1,1,0.666666666666667,0,2,0,2,2,2,2,2,4,2,4,4,4,4,2,4,0,0,0,0,0,0,0,0,2,2,1,0.333333333333333,0.666666666666667,0.166666666666667,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,2,4,0,0,0,0,1,0,"4",4,1,1,1,1,2,2,2,2,1,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Remained about the same","Silica","Wastewater","Summer (June - September)","Boat propeller blades,Increased ocean temperature,Microplastics,Nutrient pollution",9,4,7,7,7,1.5,1.05,21,3,1,0,1,0,0,0,0,0,0,0,"Panel","Public"
"R_6XiYMUWY3ZyvbYz",NA,NA,33578,"18 - 24","Male","High school diploma or GED","$50,000 - $74,999","Full-time",0,0,"White",0,0,0,0,0,1,0,0,"Neutral",0,"1 - 4 years","Apartment","Rent",0,"Bottom",3,3.5,3.25,3.25,0,4,4,4,4,4,4,2,2,4,3,4,3,2,4,4,3.16666666666667,3,3,3,3,4,3,3,3,3,3,1.57142857142857,0,1,0,3,1,3,3,0,3,3,4,3,3,4,3,4,3.33333333333333,3.2,16,4,12,2,2,4,4,4,4,3,"Low",1,0,1,0,0,1,0,3.66666666666667,4,4,3,2,4,3,3,2,3,4,1,0,0,2,0,0,0.142857142857143,0,0,0,0,1,0,0,3,2,2,1,2,1,1,0,4,1,0,0,2,4,0,0,0,4,0,2,0,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Remained about the same","Phosphorus","Industrial discharges into the bay","Winter (December - February)","Increased ocean temperature,Nutrient pollution",7,6,8,3,6,0.5,0.3,6,3,0,1,0,1,0,0,0,0,0,1,"Panel","Public"
"R_6xlPNoAHgacP2pj",539638.62608,1356398.30327,33637,"65 or older","Male","Vocational or Trade School degree","$50,000 - $74,999","Full-time",0,0,"White",0,0,0,0,0,1,0,0,"Strongly liberal",-3,"20 years or more","Single-family home","Own",0,"Middle",2,2.25,2,1.5,2,2,2,2,1,3,3,2,2,2,2,2,0,2,3,1,2,1,2,3,2,2,2,2.66666666666667,3,2,3,1.57142857142857,1,2,1,2,1,1,3,1,2,1.5,3.5,2,1,4,2,3,4,4,20,7,13,4,3,4,4,5,4,3,"Low",1,1,0,0,1,0,0,2.66666666666667,3,3,2,2,2,2,1,2,2,3,3,1,2,2,2,2,0.285714285714286,0,0,1,0,1,0,0,3,2,0,0.833333333333333,1.33333333333333,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,0,2,4,1,0,1,0,1,2,"About once a month",2,1,0,1,0,1,-2,0,2,0,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Declined","Phosphorus","Industrial discharges into the bay","Summer (June - September)","Increased ocean temperature,Nutrient pollution",7,8,6,6,7,1.5,0.95,19,3,0,0,0,0,1,0,0,0,1,1,"Panel","Public"
"R_6XnDjR5USwaWaaO",NA,NA,33622,"25 - 34","Male","Bachelor's degree","$25,000 - $49,999","Full-time",0,0,"Multiple",0,0,0,0,0,1,0,1,"Neutral",0,"20 years or more","Condominium","Own",0,"Bottom",2.25,2.25,2.5,3,2,2,3,2,2,2,3,2,2,3,2,3,3,3,2,4,2.66666666666667,3,3,2,3,3,2,2.66666666666667,3,2,3,2.71428571428571,4,3,3,3,2,3,2,3,2,3.5,1,4,3,1,2,1,4.33333333333333,4.6,23,10,13,5,5,4,4,5,3,3,"Low",2,1,0,0,0,0,0,1,1,1,1,1,1,3,3,3,2,1,4,1,1,2,1,1,1.14285714285714,1,2,1,1,1,1,1,6,3,6,2.33333333333333,2.66666666666667,2.16666666666667,2,3,2,3,2,2,2,3,3,2,2,2,3,2,2,3,1,2,3,3,3,2,3,"6",2,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,2,0,1,1,0,0,0,"Improved","Carbon","Stormwater runoff","Spring (March - May)","Boat propeller blades,Increased ocean temperature",10,9,10,9,10,2.5,2.5,50,2,1,1,0,0,0,0,0,0,0,0,"Panel","Public"
"R_6xOX3CIphpOpX6V",415779.773027,1329789.20817,33763,"65 or older","Male","Master's degree","$75,000 - $99,999","Unemployed",0,1,"White",0,0,0,0,0,1,0,0,"Moderately liberal",-2,"20 years or more","Condominium","Rent",0,"Bottom",2.5,2.5,2.5,2.75,3,2,2,3,2,3,3,2,2,3,3,2,3,2,4,2,2.33333333333333,3,3,3,3,0,2,3.33333333333333,4,3,3,1.28571428571429,0,3,0,2,1,0,2,1,3,3,3.5,3,3,3,2,4,4.33333333333333,4.4,22,8,14,5,3,4,5,5,4,1,"Low",0,0,0,0,1,0,0,4,4,4,4,4,4,2,4,4,3,4,3,0,2,2,0,4,1,1,0,2,2,0,0,2,2,3,5,0.666666666666667,1,1.16666666666667,2,0,0,2,0,0,1,1,1,1,0,1,2,1,2,0,0,0,0,2,2,0,1,NA,NA,NA,NA,NA,NA,1,2,2,2,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Remained about the same","Phosphorus","Industrial discharges into the bay","Summer (June - September)","Nutrient pollution",6,6,5,8,5,1.5,1.05,21,3,1,0,0,0,0,1,0,0,0,1,"Panel","Public"
"R_6Y3UB9RO2JQ9FmS",NA,NA,33624,"25 - 34","Female","Associate degree","$50,000 - $74,999","Full-time",0,0,"White",0,0,0,0,0,1,0,0,"Moderately conservative",2,"5 - 9 years","Single-family home","Own",1,"Top",3.5,3.25,3.25,2.75,3,4,4,3,3,3,4,3,4,3,4,2,4,4,2,1,3.5,4,4,3,3,3,4,2.33333333333333,2,2,3,3,3,3,4,2,3,4,2,3,2,3,1.5,4,2,0,4,3,2,1.8,9,4,5,0,4,3,2,0,3,14,"Moderate",1,2,3,3,2,1,2,0.666666666666667,2,0,0,1,2,4,3,2,2,1,0,2,1,3,3,4,1.14285714285714,1,2,1,0,1,1,2,5,3,5,2.16666666666667,2,1.16666666666667,3,4,3,0,2,1,2,3,1,0,2,1,1,2,1,0,1,2,2,3,2,2,2,NA,NA,NA,NA,NA,NA,1,-1,1,1,2,1,-1,1,1,1,0,0,1,1,0,0,0,0,0,"Improved","Carbon","Stormwater runoff","Summer (June - September)","Microplastics",8,6,7,7,7,3,2.2,44,3,0,0,1,0,0,0,0,1,0,0,"Panel","Public"
"R_6y9I8JMuKbGJt4g",605089.022195,1349891.60405,33565,"65 or older","Male","High school diploma or GED","$25,000 - $49,999","Unemployed",0,1,"White",0,0,0,0,0,1,0,0,"Strongly conservative",3,"1 - 4 years","Single-family home","Own",0,"Bottom",1.25,2,1.75,2,1,0,1,3,3,1,4,0,2,2,1,2,4,2,1,1,1.33333333333333,2,1,0,3,1,1,1.33333333333333,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,4,0,3,5,5,25,10,15,5,5,5,5,5,5,0,"Low",0,0,0,0,0,0,0,4,4,4,4,4,4,3,0,3,4,4,4,0,0,0,0,0,0.571428571428571,0,0,1,1,0,0,2,3,3,4,0.833333333333333,2.33333333333333,0.666666666666667,0,1,3,0,0,1,4,2,1,1,0,1,0,1,1,0,1,0,0,4,1,0,0,NA,NA,NA,NA,NA,NA,2,2,2,2,-1,1,2,2,1,0,1,0,1,0,0,0,0,1,0,"Improved","Nitrogen","Stormwater runoff","Fall (October - November)","Nutrient pollution",10,10,10,5,10,3.5,3.5,70,1,0,1,0,0,0,0,0,0,0,0,"Panel","Public"
"R_6YDzx1cRT2sl5mh",565254.592171,1404325.18282,33543,"45 - 54","Female","Vocational or Trade School degree","$100,000 or more","Part-time",0,0,"White",0,0,0,0,0,1,0,0,"Slightly conservative",1,"20 years or more","Single-family home","Own",0,"Bottom",1.5,2.25,1.5,2,2,2,1,1,2,2,3,2,0,4,1,1,3,2,2,1,2.33333333333333,2,3,2,4,0,3,3,3,3,3,2.28571428571429,3,3,0,3,2,4,2,2,4,0.5,2,1,0,2,2,2,4.83333333333333,4.8,24,9,15,5,4,5,5,5,5,2,"Low",0,0,0,0,0,1,1,3,3,3,3,1,1,2,1,1,2,4,2,0,1,1,0,2,0.571428571428571,1,0,1,0,2,0,0,3,3,5,1,3.33333333333333,0.833333333333333,0,1,0,1,4,0,4,4,2,1,1,1,1,1,0,1,4,0,1,2,4,3,0,"A few times",1,1,0,0,0,2,2,2,2,1,-1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Declined","Phosphorus","Wastewater","Winter (December - February)","Boat propeller blades,Increased ocean temperature,Microplastics",7,1,3,1,2,0.5,0.1,2,1,0,0,0,1,0,0,0,0,0,0,"Panel","Public"
